url_len,host_len,path_len,n_dot,n_hyphen,n_us,n_slash,n_q,n_eq,n_at,n_amp,n_pct,n_dig,dig_ratio,n_spec,spec_ratio,has_ip,is_https,n_subdom,has_at,tld_len,longest_token,phishing
26,17,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,1,0,3,9,0
64,20,36,3,4,0,4,0,0,0,0,0,3,0.046875,12,0.1875,0,1,2,0,2,9,0
48,24,16,2,1,0,4,0,0,0,0,0,0,0.0,8,0.16666666666666666,0,1,1,0,3,16,0
25,8,9,2,1,0,3,1,0,0,0,0,0,0.0,8,0.32,0,0,1,0,2,5,1
81,15,59,3,1,0,7,0,0,0,0,0,37,0.4567901234567901,12,0.14814814814814814,1,0,2,0,3,32,1
268,14,54,5,1,1,9,1,3,0,2,0,90,0.3358208955223881,23,0.08582089552238806,0,0,1,0,2,64,1
54,19,27,3,2,0,5,0,0,0,0,0,0,0.0,11,0.2037037037037037,0,1,2,0,2,11,0
34,17,9,3,0,0,4,0,0,0,0,0,0,0.0,8,0.23529411764705882,0,1,2,0,2,7,0
42,14,21,3,0,0,5,0,0,0,0,0,0,0.0,9,0.21428571428571427,0,0,1,0,3,6,1
419,13,8,22,1,18,17,2,10,1,8,0,7,0.016706443914081145,92,0.21957040572792363,0,0,0,1,3,10,1
210,21,94,8,0,12,12,2,1,1,1,0,6,0.02857142857142857,42,0.2,0,1,1,1,3,13,1
37,14,15,2,0,0,3,0,0,0,0,0,0,0.0,6,0.16216216216216217,0,1,1,0,2,14,0
42,24,10,2,1,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,0,0,2,14,1
25,17,0,2,1,0,2,0,0,0,0,0,0,0.0,6,0.24,0,1,1,0,3,5,1
34,11,15,2,0,0,5,0,0,0,0,0,0,0.0,8,0.23529411764705882,0,1,1,0,3,8,0
220,15,91,4,3,1,13,1,3,0,2,0,46,0.20909090909090908,30,0.13636363636363635,0,0,0,0,3,40,1
31,14,10,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,0,0,0,3,10,1
34,18,8,1,0,0,4,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,0,0,2,15,1
43,14,21,2,1,0,5,0,0,0,0,0,0,0.0,9,0.20930232558139536,0,1,1,0,3,8,0
32,21,3,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1875,0,1,1,0,3,13,0
44,16,20,2,2,0,4,0,0,0,0,0,0,0.0,9,0.20454545454545456,0,1,1,0,3,8,0
48,14,26,2,2,0,4,0,0,0,0,0,0,0.0,9,0.1875,0,1,1,0,3,8,0
41,18,15,2,0,0,3,0,0,0,0,0,0,0.0,6,0.14634146341463414,0,1,1,0,3,14,0
27,18,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,2,11,0
39,18,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,3,10,0
38,13,17,2,0,0,5,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,1,1,0,3,8,0
1052,25,9,3,30,1,4,1,1,0,0,0,207,0.1967680608365019,41,0.03897338403041825,0,1,2,0,3,155,1
34,13,13,2,0,0,5,0,0,0,0,0,0,0.0,8,0.23529411764705882,0,1,1,0,3,6,0
40,16,16,2,0,0,5,0,0,0,0,0,0,0.0,8,0.2,0,1,1,0,2,9,0
71,11,19,4,0,0,5,1,1,1,0,0,0,0.0,13,0.18309859154929578,0,1,1,1,2,12,1
52,29,16,3,2,0,3,0,0,0,0,0,0,0.0,9,0.17307692307692307,0,0,1,0,3,11,1
33,21,4,2,0,0,4,0,0,0,0,0,0,0.0,7,0.21212121212121213,0,1,1,0,2,14,1
31,18,5,3,0,0,3,0,0,0,0,0,0,0.0,7,0.22580645161290322,0,1,2,0,2,7,0
53,14,31,3,1,0,4,0,0,0,0,0,0,0.0,9,0.16981132075471697,0,1,1,0,2,10,0
29,20,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.2413793103448276,0,1,2,0,2,7,1
28,7,14,1,0,0,6,0,0,0,0,0,0,0.0,8,0.2857142857142857,0,0,0,0,2,4,1
42,18,16,3,0,0,4,0,0,0,0,0,0,0.0,8,0.19047619047619047,0,1,1,0,3,10,0
59,34,17,14,1,0,4,0,0,0,0,0,0,0.0,20,0.3389830508474576,0,1,1,0,3,11,1
28,11,9,2,0,0,4,0,0,0,0,0,3,0.10714285714285714,7,0.25,0,1,1,0,2,7,1
66,14,45,1,1,0,7,0,3,0,0,0,3,0.045454545454545456,13,0.19696969696969696,0,0,0,0,3,10,1
35,19,8,3,1,0,4,0,0,0,0,0,0,0.0,9,0.2571428571428571,0,1,2,0,2,6,0
29,17,5,1,0,0,4,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,0,0,0,3,13,1
42,15,19,2,0,0,5,0,0,0,0,0,2,0.047619047619047616,8,0.19047619047619047,0,1,1,0,2,11,1
62,25,29,2,2,0,4,0,0,0,0,0,0,0.0,9,0.14516129032258066,0,1,1,0,3,17,0
35,11,16,3,0,0,3,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,2,10,0
121,17,31,3,1,1,5,1,2,0,1,0,27,0.2231404958677686,17,0.14049586776859505,0,0,1,0,3,33,1
57,13,36,3,0,1,4,0,0,0,0,0,3,0.05263157894736842,9,0.15789473684210525,0,1,1,0,3,12,0
37,15,14,2,0,0,4,0,0,0,0,0,0,0.0,7,0.1891891891891892,0,1,1,0,3,8,0
44,23,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,3,15,0
52,18,26,4,0,0,6,0,0,0,0,0,0,0.0,11,0.21153846153846154,0,1,2,0,2,8,0
38,30,1,4,1,0,3,0,0,0,0,0,0,0.0,9,0.23684210526315788,0,0,3,0,2,9,1
36,14,14,3,1,0,3,0,0,0,0,0,0,0.0,8,0.2222222222222222,0,1,1,0,3,8,0
47,15,24,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,9,0
28,10,10,1,0,0,4,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,0,0,2,7,1
48,20,20,4,0,0,4,0,0,0,0,0,0,0.0,9,0.1875,0,1,2,0,2,10,0
40,21,12,1,0,0,3,0,0,0,0,0,2,0.05,5,0.125,0,0,0,0,3,17,1
66,34,11,5,0,0,3,0,0,1,0,0,5,0.07575757575757576,11,0.16666666666666666,0,1,2,1,3,14,1
43,25,10,2,0,0,4,0,0,0,0,0,0,0.0,7,0.16279069767441862,0,1,1,0,3,17,0
22,13,1,1,0,0,3,0,0,0,0,0,0,0.0,5,0.22727272727272727,0,1,0,0,2,10,1
159,12,140,2,2,0,7,0,0,0,0,0,15,0.09433962264150944,12,0.07547169811320754,0,0,1,0,2,51,1
41,15,18,2,0,0,5,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,1,0,2,12,0
109,14,16,6,0,0,11,2,1,0,0,0,2,0.01834862385321101,23,0.21100917431192662,0,0,1,0,3,9,1
41,17,16,3,1,0,4,0,0,0,0,0,0,0.0,9,0.21951219512195122,0,1,2,0,2,8,0
22,10,5,2,0,0,4,0,0,0,0,0,0,0.0,7,0.3181818181818182,0,0,1,0,2,4,1
37,29,0,5,0,0,2,0,0,0,0,0,1,0.02702702702702703,8,0.21621621621621623,0,1,4,0,3,7,1
35,26,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.2,0,1,2,0,2,15,0
47,20,19,4,0,1,3,0,0,0,0,0,0,0.0,9,0.19148936170212766,0,1,2,0,2,10,0
46,32,7,1,2,0,3,0,0,0,0,0,0,0.0,7,0.15217391304347827,0,0,0,0,3,11,1
59,20,31,3,3,0,3,0,0,0,0,0,0,0.0,10,0.1694915254237288,0,1,1,0,3,12,0
31,16,7,2,0,0,4,0,0,0,0,0,0,0.0,7,0.22580645161290322,0,1,1,0,2,9,0
70,16,8,4,1,2,4,1,1,0,1,0,1,0.014285714285714285,16,0.22857142857142856,0,1,1,0,3,6,1
45,36,1,2,2,0,3,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,10,1
33,19,0,1,0,0,2,1,0,0,0,0,2,0.06060606060606061,5,0.15151515151515152,0,0,0,0,2,16,1
86,14,64,3,2,1,8,0,0,0,0,0,7,0.08139534883720931,15,0.1744186046511628,0,1,1,0,2,8,0
45,28,9,2,2,0,4,0,0,0,0,0,4,0.08888888888888889,9,0.2,0,1,1,0,3,9,1
28,19,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,1,0,3,11,0
52,36,8,3,4,0,4,0,0,0,0,0,12,0.23076923076923078,12,0.23076923076923078,0,1,2,0,4,7,1
69,27,34,2,1,0,5,0,0,0,0,0,0,0.0,9,0.13043478260869565,0,1,0,0,3,23,1
222,19,29,2,1,1,6,1,3,0,2,0,65,0.2927927927927928,19,0.08558558558558559,0,1,0,0,3,64,1
35,14,13,2,1,0,5,0,0,0,0,0,1,0.02857142857142857,9,0.2571428571428571,0,1,1,0,3,6,0
45,19,18,2,3,0,4,0,0,0,0,0,0,0.0,10,0.2222222222222222,0,1,1,0,3,8,0
53,36,9,3,2,0,4,0,0,0,0,0,9,0.16981132075471697,10,0.18867924528301888,0,1,2,0,3,9,1
43,29,6,2,1,0,4,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,3,13,1
73,22,8,4,0,0,3,1,1,1,0,0,0,0.0,11,0.1506849315068493,0,1,1,1,2,15,1
84,22,55,2,0,0,9,0,0,0,0,0,10,0.11904761904761904,12,0.14285714285714285,0,0,1,0,3,20,1
92,28,13,3,1,0,3,1,1,0,0,0,23,0.25,10,0.10869565217391304,0,1,1,0,2,32,1
36,17,11,2,0,0,3,0,0,0,0,0,0,0.0,6,0.16666666666666666,0,1,1,0,2,10,0
47,13,12,3,0,0,7,13,0,0,0,0,8,0.1702127659574468,24,0.5106382978723404,0,1,2,0,2,5,0
67,33,27,3,0,0,4,0,0,0,0,0,17,0.2537313432835821,8,0.11940298507462686,0,0,2,0,2,25,1
47,20,19,2,1,0,4,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,12,0
226,30,31,7,1,0,5,1,2,0,1,0,19,0.084070796460177,18,0.07964601769911504,0,1,3,0,3,130,1
40,16,16,3,1,0,3,0,0,0,0,0,0,0.0,8,0.2,0,1,1,0,3,8,0
29,10,11,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,1,1,0,2,10,0
251,22,22,14,1,0,5,2,5,1,8,0,60,0.23904382470119523,45,0.17928286852589642,0,0,0,1,3,18,1
70,12,50,2,8,0,4,0,0,0,0,0,1,0.014285714285714285,15,0.21428571428571427,0,1,1,0,2,9,0
28,15,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,0,1,0,3,7,1
90,31,52,3,0,1,11,0,0,0,0,0,0,0.0,16,0.17777777777777778,0,0,1,0,3,23,1
26,13,6,1,0,0,3,0,0,0,0,0,0,0.0,5,0.19230769230769232,0,0,0,0,3,9,1
43,9,26,2,1,0,4,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,2,10,0
42,10,24,2,2,0,3,0,0,0,0,0,0,0.0,8,0.19047619047619047,0,1,1,0,2,9,0
36,27,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.16666666666666666,0,1,1,0,3,19,0
39,17,14,4,0,0,3,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,2,0,2,9,0
41,14,20,3,0,0,3,0,0,1,0,0,0,0.0,8,0.1951219512195122,0,0,1,1,3,8,1
73,20,45,2,5,0,3,0,0,0,0,0,0,0.0,11,0.1506849315068493,0,1,1,0,3,12,0
41,17,16,2,1,0,3,0,0,0,0,0,0,0.0,7,0.17073170731707318,0,1,1,0,3,9,0
30,10,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.26666666666666666,0,1,1,0,2,5,0
66,22,4,2,0,0,4,1,1,1,0,0,0,0.0,10,0.15151515151515152,0,1,0,1,3,18,1
334,16,60,14,1,0,10,2,6,0,10,0,64,0.19161676646706588,54,0.16167664670658682,0,0,0,0,3,36,1
64,47,10,2,0,0,3,0,0,0,0,0,0,0.0,6,0.09375,0,0,1,0,3,26,1
24,15,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.2916666666666667,0,1,1,0,2,5,0
39,23,8,2,1,0,3,0,0,0,0,0,1,0.02564102564102564,7,0.1794871794871795,0,1,1,0,3,11,1
67,25,34,5,0,0,6,0,0,0,0,0,0,0.0,12,0.1791044776119403,0,1,1,0,3,17,1
28,21,0,1,0,0,2,0,0,0,0,0,0,0.0,4,0.14285714285714285,0,0,0,0,3,17,1
62,24,30,2,0,0,5,0,0,0,0,0,3,0.04838709677419355,8,0.12903225806451613,0,1,1,0,3,15,1
28,19,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,1,0,3,11,0
30,16,6,2,0,0,3,0,0,0,0,0,1,0.03333333333333333,6,0.2,0,1,1,0,2,9,0
46,27,12,1,1,0,4,0,0,0,0,0,0,0.0,7,0.15217391304347827,0,0,0,0,3,12,1
34,19,7,1,0,0,4,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,0,0,3,15,1
62,16,27,2,3,0,5,1,1,0,0,0,1,0.016129032258064516,13,0.20967741935483872,0,1,1,0,3,8,1
51,23,20,2,2,0,4,0,0,0,0,0,0,0.0,9,0.17647058823529413,0,1,1,0,3,15,0
71,24,39,2,4,0,5,0,0,0,0,0,3,0.04225352112676056,12,0.16901408450704225,0,1,1,0,3,16,0
97,10,7,5,0,0,11,2,1,0,0,0,1,0.010309278350515464,22,0.2268041237113402,0,0,0,0,3,9,1
50,24,18,3,1,0,3,0,0,0,0,0,0,0.0,8,0.16,0,1,1,0,2,17,0
47,20,20,4,2,0,3,0,0,0,0,0,4,0.0851063829787234,10,0.2127659574468085,0,0,2,0,2,9,0
45,33,1,3,1,0,3,1,1,0,0,0,1,0.022222222222222223,10,0.2222222222222222,0,0,2,0,3,12,1
27,13,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.25925925925925924,0,1,1,0,3,5,0
45,20,17,2,0,0,5,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,12,0
27,13,6,1,0,0,3,0,0,0,0,0,2,0.07407407407407407,5,0.18518518518518517,0,1,0,0,3,9,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
44,23,13,2,1,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,3,11,1
71,17,46,3,1,0,5,0,0,0,0,0,0,0.0,10,0.14084507042253522,0,1,2,0,2,19,0
35,22,5,3,0,0,3,0,0,0,0,0,0,0.0,7,0.2,0,1,2,0,2,12,0
35,18,9,2,1,0,3,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,3,10,0
90,25,18,3,2,0,4,1,2,0,2,0,5,0.05555555555555555,18,0.2,0,0,1,0,3,11,1
34,21,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17647058823529413,0,1,1,0,3,13,0
28,11,9,1,0,0,3,0,0,0,0,0,1,0.03571428571428571,5,0.17857142857142858,0,1,0,0,3,8,1
62,10,45,1,0,0,8,0,1,0,0,0,9,0.14516129032258066,11,0.1774193548387097,0,0,0,0,3,16,1
116,12,34,1,2,0,6,1,2,0,1,0,45,0.3879310344827586,15,0.12931034482758622,0,1,0,0,2,32,1
58,20,30,2,2,0,4,0,0,0,0,0,0,0.0,9,0.15517241379310345,0,1,1,0,3,12,0
49,13,28,2,0,0,4,0,0,0,0,0,0,0.0,7,0.14285714285714285,0,1,1,0,3,16,0
71,13,50,2,0,0,6,0,0,0,0,0,6,0.08450704225352113,13,0.18309859154929578,0,1,0,0,3,9,1
56,14,34,4,1,0,5,0,0,0,0,0,1,0.017857142857142856,11,0.19642857142857142,0,1,2,0,2,8,0
37,15,14,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1891891891891892,0,1,1,0,3,8,0
35,16,11,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17142857142857143,0,1,1,0,3,10,0
66,22,36,2,4,0,4,0,0,0,0,0,0,0.0,11,0.16666666666666666,0,1,1,0,2,11,0
55,34,14,2,2,0,3,0,0,0,0,0,2,0.03636363636363636,10,0.18181818181818182,0,0,1,0,4,13,1
21,6,8,1,0,0,3,0,0,0,0,0,0,0.0,5,0.23809523809523808,0,0,0,0,2,7,1
55,17,30,3,1,0,4,0,0,0,0,0,0,0.0,9,0.16363636363636364,0,1,1,0,2,10,0
121,17,6,2,0,0,3,1,4,0,3,0,20,0.1652892561983471,18,0.1487603305785124,0,1,1,0,3,16,1
74,13,54,1,0,0,5,0,0,0,0,0,10,0.13513513513513514,7,0.0945945945945946,0,0,0,0,2,20,1
39,10,21,1,0,0,4,0,0,0,0,0,1,0.02564102564102564,6,0.15384615384615385,0,1,0,0,3,16,1
38,17,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,9,0
135,32,86,2,1,3,7,1,1,0,0,0,12,0.08888888888888889,18,0.13333333333333333,0,1,1,0,3,46,1
106,16,83,1,6,0,8,0,0,0,0,0,0,0.0,16,0.1509433962264151,0,0,0,0,3,12,1
35,27,0,2,0,0,2,0,0,0,0,0,0,0.0,5,0.14285714285714285,0,1,1,0,3,14,1
37,23,7,1,1,0,4,0,0,0,0,0,2,0.05405405405405406,7,0.1891891891891892,0,0,0,0,2,11,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
27,13,7,1,0,0,4,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,0,0,0,3,9,1
45,16,21,2,2,0,3,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,10,0
41,20,13,2,0,0,3,0,0,0,0,0,0,0.0,6,0.14634146341463414,0,1,1,0,3,12,0
42,10,24,2,0,0,3,0,0,1,0,0,1,0.023809523809523808,7,0.16666666666666666,0,1,0,1,3,11,1
28,19,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.25,0,1,2,0,2,8,0
68,59,1,4,2,0,3,0,0,0,0,0,8,0.11764705882352941,10,0.14705882352941177,0,1,3,0,3,26,1
36,22,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.16666666666666666,0,1,1,0,3,14,0
99,15,76,2,0,0,7,0,0,0,0,0,8,0.08080808080808081,10,0.10101010101010101,0,1,1,0,3,56,1
72,23,26,2,0,0,4,0,2,0,1,0,12,0.16666666666666666,11,0.1527777777777778,0,1,1,0,3,16,1
40,21,11,2,0,0,5,0,0,0,0,0,0,0.0,8,0.2,0,1,1,0,3,13,0
47,17,22,2,0,0,7,0,0,0,0,0,14,0.2978723404255319,10,0.2127659574468085,0,1,1,0,3,11,0
39,18,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,2,11,0
28,19,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,1,0,3,11,0
40,13,19,2,0,0,4,0,0,0,0,0,0,0.0,7,0.175,0,1,1,0,2,17,1
57,17,33,1,0,0,5,0,0,0,0,0,1,0.017543859649122806,9,0.15789473684210525,0,0,0,0,3,13,1
54,17,30,3,3,0,4,0,0,0,0,0,0,0.0,11,0.2037037037037037,0,0,1,0,3,9,0
54,25,21,3,3,0,5,0,0,0,0,0,0,0.0,12,0.2222222222222222,0,1,2,0,2,14,0
24,15,1,3,1,0,3,0,0,0,0,0,0,0.0,8,0.3333333333333333,0,1,2,0,2,5,0
60,14,38,2,1,0,5,0,0,0,0,0,0,0.0,9,0.15,0,1,1,0,2,19,0
29,21,1,1,0,0,3,0,0,0,0,0,0,0.0,5,0.1724137931034483,0,0,0,0,3,17,1
98,19,71,4,0,4,8,0,0,0,0,0,16,0.16326530612244897,17,0.17346938775510204,0,1,1,0,3,11,0
36,22,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,3,14,0
73,20,21,2,0,1,4,1,2,0,1,0,0,0.0,13,0.1780821917808219,0,0,0,0,3,16,1
43,22,13,3,1,0,4,0,0,0,0,0,0,0.0,9,0.20930232558139536,0,1,1,0,2,8,0
36,14,15,3,0,0,5,0,0,0,0,0,11,0.3055555555555556,9,0.25,1,0,2,0,3,7,1
24,15,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.25,0,1,1,0,2,8,0
44,18,18,2,3,0,4,0,0,0,0,0,0,0.0,10,0.22727272727272727,0,1,1,0,2,6,0
102,15,11,2,0,0,3,1,0,0,0,0,0,0.0,11,0.10784313725490197,0,0,0,0,3,26,1
28,12,9,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,0,0,0,2,9,1
46,19,20,2,0,1,4,0,0,0,0,0,1,0.021739130434782608,8,0.17391304347826086,0,0,0,0,3,15,1
29,12,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2413793103448276,0,1,1,0,3,7,0
291,8,57,14,1,0,10,2,6,0,10,0,62,0.21305841924398625,54,0.18556701030927836,0,0,0,0,3,17,1
54,30,17,2,0,0,4,0,0,0,0,0,0,0.0,7,0.12962962962962962,0,0,0,0,3,26,1
85,16,61,3,2,0,8,0,0,0,0,0,0,0.0,14,0.16470588235294117,0,1,1,0,2,9,0
35,18,10,1,1,0,3,0,0,0,0,0,0,0.0,6,0.17142857142857143,0,0,0,0,3,14,0
66,16,42,2,6,0,4,0,0,0,0,0,1,0.015151515151515152,13,0.19696969696969696,0,1,1,0,2,9,0
48,28,12,3,0,0,3,0,0,0,0,0,6,0.125,7,0.14583333333333334,0,1,1,0,3,20,1
38,14,16,3,0,0,3,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,10,0
124,34,82,3,4,0,10,0,0,0,0,0,6,0.04838709677419355,18,0.14516129032258066,0,1,1,0,3,20,0
115,25,82,2,10,0,5,0,0,0,0,0,3,0.02608695652173913,18,0.1565217391304348,0,1,1,0,3,17,0
48,14,26,3,2,0,3,0,0,0,0,0,0,0.0,9,0.1875,0,1,1,0,2,7,0
23,14,1,2,0,0,3,0,0,0,0,0,3,0.13043478260869565,6,0.2608695652173913,0,1,1,0,3,6,0
68,22,38,3,0,0,6,0,0,0,0,0,0,0.0,10,0.14705882352941177,0,1,1,0,3,14,0
47,38,1,4,0,0,3,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,3,0,2,22,1
31,18,6,2,0,0,3,0,0,0,0,0,2,0.06451612903225806,6,0.1935483870967742,0,0,1,0,4,7,1
63,10,3,3,0,0,5,1,0,0,0,0,3,0.047619047619047616,11,0.1746031746031746,0,0,0,0,2,14,1
58,26,24,2,3,1,4,0,0,0,0,0,14,0.2413793103448276,11,0.1896551724137931,0,1,1,0,3,18,0
52,27,17,2,0,0,4,0,0,0,0,0,0,0.0,7,0.1346153846153846,0,1,1,0,2,20,0
36,5,7,1,0,1,3,1,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,0,0,2,8,1
24,15,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.2916666666666667,0,1,1,0,3,5,0
46,22,16,3,0,0,4,0,0,0,0,0,0,0.0,8,0.17391304347826086,0,1,1,0,3,14,0
65,24,33,3,3,0,3,0,0,0,0,0,0,0.0,10,0.15384615384615385,0,1,1,0,3,16,0
35,15,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.22857142857142856,0,1,1,0,3,7,0
31,22,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,14,0
39,15,16,2,1,0,4,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,1,0,3,7,0
48,14,26,2,1,2,5,0,0,0,0,0,0,0.0,11,0.22916666666666666,0,1,1,0,3,8,0
42,21,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,3,13,0
56,14,34,1,0,0,4,0,0,0,0,0,20,0.35714285714285715,6,0.10714285714285714,0,1,0,0,2,32,1
34,14,12,3,0,0,3,0,0,0,0,0,0,0.0,7,0.20588235294117646,0,1,1,0,3,7,0
43,21,14,2,0,0,5,0,0,0,0,0,6,0.13953488372093023,10,0.23255813953488372,0,1,1,0,3,12,1
29,20,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,1,1,0,3,12,0
57,20,29,2,3,0,3,0,0,0,0,0,0,0.0,9,0.15789473684210525,0,1,1,0,3,12,0
36,5,7,1,0,1,3,1,0,0,0,0,1,0.027777777777777776,7,0.19444444444444445,0,1,0,0,2,8,1
244,21,70,6,0,1,9,1,2,0,1,0,77,0.3155737704918033,22,0.09016393442622951,0,1,1,0,3,64,1
51,18,25,2,1,0,4,0,0,0,0,0,0,0.0,8,0.1568627450980392,0,1,1,0,3,10,0
27,18,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,3,10,0
34,17,9,2,1,0,4,0,0,0,0,0,0,0.0,8,0.23529411764705882,0,1,1,0,3,9,0
202,11,17,2,0,1,4,1,3,0,2,0,85,0.4207920792079208,16,0.07920792079207921,0,1,0,0,3,64,1
66,18,41,1,1,0,8,0,0,0,0,0,0,0.0,11,0.16666666666666666,0,0,0,0,3,14,1
44,19,17,2,1,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,3,11,0
30,21,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,3,13,0
51,18,25,4,0,1,5,0,0,0,0,0,0,0.0,11,0.21568627450980393,0,1,2,0,2,8,0
63,23,32,2,2,0,4,0,0,0,0,0,0,0.0,9,0.14285714285714285,0,1,1,0,3,15,0
58,21,29,3,2,0,3,0,0,0,0,0,0,0.0,9,0.15517241379310345,0,1,2,0,2,10,0
76,59,10,3,1,0,5,0,0,0,0,0,18,0.23684210526315788,10,0.13157894736842105,0,0,2,0,3,34,1
32,23,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,3,6,1
46,23,15,3,0,0,4,0,0,0,0,0,0,0.0,8,0.17391304347826086,0,1,1,0,3,15,0
39,12,20,1,0,0,4,0,0,0,0,0,0,0.0,6,0.15384615384615385,0,0,0,0,3,9,1
70,18,44,2,4,0,5,0,0,0,0,0,0,0.0,12,0.17142857142857143,0,1,1,0,3,11,0
112,16,89,1,6,0,9,0,0,0,0,0,0,0.0,17,0.15178571428571427,0,0,0,0,2,13,1
42,29,6,4,0,0,3,0,0,0,0,0,14,0.3333333333333333,8,0.19047619047619047,0,0,3,0,2,11,1
44,26,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,3,18,0
39,17,14,3,1,0,3,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,1,0,3,8,0
33,24,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.18181818181818182,0,1,1,0,3,16,0
39,16,15,2,0,0,5,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,1,0,3,8,0
44,27,9,6,0,0,3,0,0,0,0,0,4,0.09090909090909091,10,0.22727272727272727,0,1,4,0,5,5,1
52,26,18,2,2,0,4,0,0,0,0,0,1,0.019230769230769232,9,0.17307692307692307,0,1,1,0,2,10,0
77,28,41,2,3,0,3,0,0,0,0,0,0,0.0,9,0.11688311688311688,0,1,1,0,3,20,0
30,13,10,1,0,0,4,0,0,0,0,0,3,0.1,6,0.2,0,0,0,0,3,9,1
88,20,60,7,2,0,6,0,0,0,0,0,0,0.0,16,0.18181818181818182,0,1,2,0,2,11,1
20,11,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.3,0,1,1,0,2,5,0
